################################
##########2016-09-15############
汾河                          ,河津                          ,372.47,37.5,-,
北洛河                        ,状头                          ,361.56,7.58,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.19,28,-,
渭河                          ,华县                          ,335.19,55.5,-,
黄河                          ,潼关                          ,326.93,510,-,
黄河                          ,史家滩蓄水量,308.15,(0.823)亿,-,
黄河                          ,三门峡                        ,274.28,415,-,
黄河                          ,小浪底上蓄水量,250.29,(40.8)亿,-,
黄河                          ,小浪底                        ,134.32,310,-,
伊河                          ,东湾                          ,2.82,5.65,-,
伊河                          ,陆浑坝上蓄水量,312.63,(4.13)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.64,13,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.67,(4.61)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.92,20.5,-,
伊洛河                        ,黑石关                        ,108.67,25.9,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.76,10.1,-,
沁河                          ,武陟                          ,100.04,9.40,-,
黄河                          ,花园口                        ,89.21,465,-,
黄河                          ,夹河滩                        ,72.59,435,-,
黄河                          ,高村                          ,59.07,334,0.593,
黄河                          ,孙口                          ,44.45,350,0.496,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.31,(4.59)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.8,309,1,
黄河                          ,泺口                          ,25.93,260,0.764,
黄河                          ,利津                          ,10.22,181,0.308,

################################
##########2016-10-06############
黄河                          ,唐乃亥                        ,2515.59,666,-,
黄河                          ,龙羊峡入库,-,671,-,
黄河                          ,龙羊峡蓄水量,2574.61,(159)亿,-,
黄河                          ,龙羊峡出库,-,322,-,
黄河                          ,刘家峡入库,-,582,-,
黄河                          ,刘家峡蓄水量,1731.47,(36.1)亿,-,
黄河                          ,刘家峡出库,-,401,-,
黄河                          ,兰州                          ,1512.14,839,-,
黄河                          ,下河沿                        ,1230.6,648,-,
黄河                          ,石嘴山                        ,1087.14,758,-,
黄河                          ,巴彦高勒                      ,1050.18,207,-,
黄河                          ,三湖河口                      ,1018.19,228,-,
黄河                          ,包头                          ,1002.16,280,-,
黄河                          ,头道拐                        ,986.58,408,-,
黄河                          ,万家寨蓄水量,974.67,(3.07)亿,-,
黄河                          ,万家寨上出库,-,584,-,
黄河                          ,万家寨下                      ,899.12,584,-,
黄河                          ,府谷                          ,807.49,605,-,
黄河                          ,吴堡                          ,637.23,556,-,
黄河                          ,龙门                          ,380.25,583,-,
汾河                          ,河津                          ,372.42,36.3,-,
北洛河                        ,状头                          ,361.52,5.86,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.2,28.9,-,
渭河                          ,华县                          ,335.35,61.5,-,
黄河                          ,潼关                          ,327.01,580,-,
黄河                          ,史家滩蓄水量,309.03,(0.954)亿,-,
黄河                          ,三门峡                        ,273.54,192,-,
黄河                          ,小浪底上蓄水量,250.29,(40.8)亿,-,
黄河                          ,小浪底                        ,134.79,725,-,
伊河                          ,东湾                          ,2.82,5.65,-,
伊河                          ,陆浑坝上蓄水量,312.62,(4.13)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.64,13,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.72,(4.61)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.89,17.3,-,
伊洛河                        ,黑石关                        ,108.69,26.6,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.74,8.80,-,
沁河                          ,武陟                          ,100,8.40,-,
黄河                          ,花园口                        ,89.22,470,-,
黄河                          ,夹河滩                        ,72.64,465,-,
黄河                          ,高村                          ,59.09,363,0.553,
黄河                          ,孙口                          ,44.44,347,0.535,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.31,(4.59)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.81,313,0.881,
黄河                          ,泺口                          ,25.95,266,0.594,
黄河                          ,利津                          ,10.06,122,0.220,

################################
##########2016-10-07############
黄河                          ,唐乃亥                        ,2515.58,662,-,
黄河                          ,龙羊峡入库,-,645,-,
黄河                          ,龙羊峡蓄水量,2574.71,(159)亿,-,
黄河                          ,龙羊峡出库,-,288,-,
黄河                          ,刘家峡入库,-,680,-,
黄河                          ,刘家峡蓄水量,1731.65,(36.3)亿,-,
黄河                          ,刘家峡出库,-,424,-,
黄河                          ,兰州                          ,1511.82,653,-,
黄河                          ,下河沿                        ,1230.41,553,-,
黄河                          ,石嘴山                        ,1086.97,665,-,
黄河                          ,巴彦高勒                      ,1050.42,303,-,
黄河                          ,三湖河口                      ,1018.15,220,-,
黄河                          ,包头                          ,1002.08,256,-,
黄河                          ,头道拐                        ,986.48,345,-,
黄河                          ,万家寨蓄水量,975.12,(3.18)亿,-,
黄河                          ,万家寨上出库,-,7,-,
黄河                          ,万家寨下                      ,897.22,7,-,
黄河                          ,府谷                          ,807.28,507,-,
黄河                          ,吴堡                          ,636.94,405,-,
黄河                          ,龙门                          ,380.02,467,-,
汾河                          ,河津                          ,372.23,31.9,-,
北洛河                        ,状头                          ,361.45,3.52,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.27,35.8,-,
渭河                          ,华县                          ,335.46,81,-,
黄河                          ,潼关                          ,327.17,735,-,
黄河                          ,史家滩蓄水量,310.11,(1.15)亿,-,
黄河                          ,三门峡                        ,274.71,605,-,
黄河                          ,小浪底上蓄水量,250.24,(40.7)亿,-,
黄河                          ,小浪底                        ,134.57,509,-,
伊河                          ,东湾                          ,2.82,5.65,-,
伊河                          ,陆浑坝上蓄水量,312.6,(4.12)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.63,12.5,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.77,(4.62)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.88,16.3,-,
伊洛河                        ,黑石关                        ,108.69,26.6,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.83,14.8,-,
沁河                          ,武陟                          ,100,8.40,-,
黄河                          ,花园口                        ,89.19,455,-,
黄河                          ,夹河滩                        ,72.64,465,-,
黄河                          ,高村                          ,59.11,375,0.664,
黄河                          ,孙口                          ,44.43,322,0.421,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.29,(4.56)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.81,313,1.17,
黄河                          ,泺口                          ,25.96,238,0.656,
黄河                          ,利津                          ,9.98,113,0.202,

################################
##########2016-10-08############
黄河                          ,唐乃亥                        ,2515.42,598,-,
黄河                          ,龙羊峡入库,-,655,-,
黄河                          ,龙羊峡蓄水量,2574.8,(160)亿,-,
黄河                          ,龙羊峡出库,-,332,-,
黄河                          ,刘家峡入库,-,609,-,
黄河                          ,刘家峡蓄水量,1731.72,(36.4)亿,-,
黄河                          ,刘家峡出库,-,413,-,
黄河                          ,兰州                          ,1512.05,786,-,
黄河                          ,下河沿                        ,1230.45,573,-,
黄河                          ,石嘴山                        ,1087.06,712,-,
黄河                          ,巴彦高勒                      ,1050.46,347,-,
黄河                          ,三湖河口                      ,1018.11,210,-,
黄河                          ,包头                          ,1002.04,251,-,
黄河                          ,头道拐                        ,986.43,320,-,
黄河                          ,万家寨蓄水量,975.66,(3.31)亿,-,
黄河                          ,万家寨上出库,-,293,-,
黄河                          ,万家寨下                      ,898.57,293,-,
黄河                          ,府谷                          ,806.24,193,-,
黄河                          ,吴堡                          ,637.36,630,-,
黄河                          ,龙门                          ,380.09,511,-,
汾河                          ,河津                          ,372.29,33.2,-,
北洛河                        ,状头                          ,361.58,8.51,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.22,30.7,-,
渭河                          ,华县                          ,335.54,95,-,
黄河                          ,潼关                          ,327.09,655,-,
黄河                          ,史家滩蓄水量,310.53,(1.25)亿,-,
黄河                          ,三门峡                        ,275.13,828,-,
黄河                          ,小浪底上蓄水量,250.33,(40.9)亿,-,
黄河                          ,小浪底                        ,134.75,685,-,
伊河                          ,东湾                          ,2.82,5.65,-,
伊河                          ,陆浑坝上蓄水量,312.59,(4.12)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.62,12,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.81,(4.63)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.9,18.5,-,
伊洛河                        ,黑石关                        ,108.69,26.6,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.84,15.7,-,
沁河                          ,武陟                          ,100.03,9,-,
黄河                          ,花园口                        ,89.14,435,-,
黄河                          ,夹河滩                        ,72.63,459,-,
黄河                          ,高村                          ,59.11,375,0.456,
黄河                          ,孙口                          ,44.43,322,0.640,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.28,(4.55)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.81,313,0.942,
黄河                          ,泺口                          ,25.96,238,0.527,
黄河                          ,利津                          ,10.02,117,0.234,

################################
##########2016-10-09############
黄河                          ,唐乃亥                        ,2515.5,630,-,
黄河                          ,龙羊峡入库,-,663,-,
黄河                          ,龙羊峡蓄水量,2574.88,(160)亿,-,
黄河                          ,龙羊峡出库,-,347,-,
黄河                          ,刘家峡入库,-,579,-,
黄河                          ,刘家峡蓄水量,1731.83,(36.6)亿,-,
黄河                          ,刘家峡出库,-,413,-,
黄河                          ,兰州                          ,1511.91,705,-,
黄河                          ,下河沿                        ,1230.48,588,-,
黄河                          ,石嘴山                        ,1086.94,650,-,
黄河                          ,巴彦高勒                      ,1050.17,200,-,
黄河                          ,三湖河口                      ,1018.21,240,-,
黄河                          ,包头                          ,1001.98,241,-,
黄河                          ,头道拐                        ,986.36,290,-,
黄河                          ,万家寨蓄水量,974.54,(3.04)亿,-,
黄河                          ,万家寨上出库,-,564,-,
黄河                          ,万家寨下                      ,899.09,564,-,
黄河                          ,府谷                          ,806.91,358,-,
黄河                          ,吴堡                          ,637.21,545,-,
黄河                          ,龙门                          ,380.38,651,-,
汾河                          ,河津                          ,372.41,36,-,
北洛河                        ,状头                          ,361.55,7.12,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,380.32,0.340,-,
渭河                          ,华县                          ,335.49,86,-,
黄河                          ,潼关                          ,327.11,675,-,
黄河                          ,史家滩蓄水量,311.45,(1.47)亿,-,
黄河                          ,三门峡                        ,273.45,174,-,
黄河                          ,小浪底上蓄水量,250.37,(40.9)亿,-,
黄河                          ,小浪底                        ,134.66,595,-,
伊河                          ,东湾                          ,2.78,4.52,-,
伊河                          ,陆浑坝上蓄水量,312.58,(4.11)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.59,10.5,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.86,(4.64)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.8,8.63,-,
伊洛河                        ,黑石关                        ,108.88,27.8,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.75,9.48,-,
沁河                          ,武陟                          ,100.06,9.60,-,
黄河                          ,花园口                        ,89.14,427,-,
黄河                          ,夹河滩                        ,72.54,410,-,
黄河                          ,高村                          ,59.12,385,0.614,
黄河                          ,孙口                          ,44.44,325,0.975,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.26,(4.52)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.87,340,0.757,
黄河                          ,泺口                          ,25.99,250,0.592,
黄河                          ,利津                          ,10.01,116,0.178,

################################
##########2016-10-10############
黄河                          ,唐乃亥                        ,2515.73,722,-,
黄河                          ,龙羊峡入库,-,609,-,
黄河                          ,龙羊峡蓄水量,2574.96,(160)亿,-,
黄河                          ,龙羊峡出库,-,398,-,
黄河                          ,刘家峡入库,-,570,-,
黄河                          ,刘家峡蓄水量,1731.97,(36.7)亿,-,
黄河                          ,刘家峡出库,-,404,-,
黄河                          ,兰州                          ,1511.53,494,-,
黄河                          ,下河沿                        ,1230.47,583,-,
黄河                          ,石嘴山                        ,1086.97,665,-,
黄河                          ,巴彦高勒                      ,1050.17,200,-,
黄河                          ,三湖河口                      ,1018.39,335,-,
黄河                          ,包头                          ,1001.96,235,-,
黄河                          ,头道拐                        ,986.33,265,-,
黄河                          ,万家寨蓄水量,974.69,(3.08)亿,-,
黄河                          ,万家寨上出库,-,242,-,
黄河                          ,万家寨下                      ,898.45,242,-,
黄河                          ,府谷                          ,806.11,165,-,
黄河                          ,吴堡                          ,636.56,240,-,
黄河                          ,龙门                          ,380.51,724,-,
汾河                          ,河津                          ,372.58,40.3,-,
北洛河                        ,状头                          ,361.69,14.6,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.37,45.6,-,
渭河                          ,华县                          ,335.5,87.8,-,
黄河                          ,潼关                          ,327.13,695,-,
黄河                          ,史家滩蓄水量,312.55,(1.81)亿,-,
黄河                          ,三门峡                        ,274.06,338,-,
黄河                          ,小浪底上蓄水量,250.31,(40.8)亿,-,
黄河                          ,小浪底                        ,134.55,493,-,
伊河                          ,东湾                          ,2.78,4.52,-,
伊河                          ,陆浑坝上蓄水量,312.57,(4.11)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.6,11,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.92,(4.64)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.84,12,-,
伊洛河                        ,黑石关                        ,108.91,23.9,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.76,10.1,-,
沁河                          ,武陟                          ,100.06,9.60,-,
黄河                          ,花园口                        ,89.06,398,-,
黄河                          ,夹河滩                        ,72.64,465,-,
黄河                          ,高村                          ,59.08,356,0.591,
黄河                          ,孙口                          ,44.45,328,0.703,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.25,(4.50)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.89,349,0.713,
黄河                          ,泺口                          ,25.96,238,0.589,
黄河                          ,利津                          ,9.98,113,0.211,

################################
##########2016-10-11############
黄河                          ,唐乃亥                        ,2515.78,742,-,
黄河                          ,龙羊峡入库,-,664,-,
黄河                          ,龙羊峡蓄水量,2575.05,(160)亿,-,
黄河                          ,龙羊峡出库,-,413,-,
黄河                          ,刘家峡入库,-,700,-,
黄河                          ,刘家峡蓄水量,1732.1,(36.9)亿,-,
黄河                          ,刘家峡出库,-,414,-,
黄河                          ,兰州                          ,1511.73,603,-,
黄河                          ,下河沿                        ,1230.51,603,-,
黄河                          ,石嘴山                        ,1086.96,660,-,
黄河                          ,巴彦高勒                      ,1050.3,238,-,
黄河                          ,三湖河口                      ,1018.33,318,-,
黄河                          ,包头                          ,1002.09,295,-,
黄河                          ,头道拐                        ,986.23,230,-,
黄河                          ,万家寨蓄水量,974.87,(3.12)亿,-,
黄河                          ,万家寨上出库,-,584,-,
黄河                          ,万家寨下                      ,899.12,584,-,
黄河                          ,府谷                          ,805.83,106,-,
黄河                          ,吴堡                          ,637.17,524,-,
黄河                          ,龙门                          ,379.77,362,-,
汾河                          ,河津                          ,372.02,27,-,
北洛河                        ,状头                          ,361.57,8.04,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.34,42.5,-,
渭河                          ,华县                          ,335.63,94.7,-,
黄河                          ,潼关                          ,327.24,800,-,
黄河                          ,史家滩蓄水量,313.48,(2.14)亿,-,
黄河                          ,三门峡                        ,274.08,344,-,
黄河                          ,小浪底上蓄水量,250.29,(40.8)亿,-,
黄河                          ,小浪底                        ,134.47,426,-,
伊河                          ,东湾                          ,2.78,4.52,-,
伊河                          ,陆浑坝上蓄水量,312.55,(4.10)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.58,10,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.97,(4.65)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.9,17.7,-,
伊洛河                        ,黑石关                        ,108.92,23.9,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.72,7.61,-,
沁河                          ,武陟                          ,100.02,8.80,-,
黄河                          ,花园口                        ,89.01,382,-,
黄河                          ,夹河滩                        ,72.55,395,-,
黄河                          ,高村                          ,59.1,370,0.494,
黄河                          ,孙口                          ,44.43,325,0.457,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.24,(4.48)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.88,344,1.23,
黄河                          ,泺口                          ,26,255,0.782,
黄河                          ,利津                          ,10.02,117,0.202,

################################
##########2016-10-12############
黄河                          ,唐乃亥                        ,2515.69,706,-,
黄河                          ,龙羊峡入库,-,719,-,
黄河                          ,龙羊峡蓄水量,2575.12,(161)亿,-,
黄河                          ,龙羊峡出库,-,396,-,
黄河                          ,刘家峡入库,-,658,-,
黄河                          ,刘家峡蓄水量,1732.14,(37)亿,-,
黄河                          ,刘家峡出库,-,553,-,
黄河                          ,兰州                          ,1511.81,648,-,
黄河                          ,下河沿                        ,1230.49,593,-,
黄河                          ,石嘴山                        ,1086.93,645,-,
黄河                          ,巴彦高勒                      ,1050.17,200,-,
黄河                          ,三湖河口                      ,1018.18,230,-,
黄河                          ,包头                          ,1002.12,301,-,
黄河                          ,头道拐                        ,986.3,260,-,
黄河                          ,万家寨蓄水量,973.27,(2.76)亿,-,
黄河                          ,万家寨上出库,-,359,-,
黄河                          ,万家寨下                      ,898.72,359,-,
黄河                          ,府谷                          ,807.91,818,-,
黄河                          ,吴堡                          ,636.44,187,-,
黄河                          ,龙门                          ,380.17,548,-,
汾河                          ,河津                          ,372.1,28.9,-,
北洛河                        ,状头                          ,361.57,8.04,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.41,50.5,-,
渭河                          ,华县                          ,335.56,86.2,-,
黄河                          ,潼关                          ,326.94,520,-,
黄河                          ,史家滩蓄水量,314.21,(2.43)亿,-,
黄河                          ,三门峡                        ,274.55,527,-,
黄河                          ,小浪底上蓄水量,250.31,(40.8)亿,-,
黄河                          ,小浪底                        ,134.38,355,-,
伊河                          ,东湾                          ,2.78,4.52,-,
伊河                          ,陆浑坝上蓄水量,312.53,(4.10)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.58,10,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,524.02,(4.66)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.86,13.7,-,
伊洛河                        ,黑石关                        ,108.89,23.9,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.78,11.4,-,
沁河                          ,武陟                          ,100.02,8.80,-,
黄河                          ,花园口                        ,89.09,427,-,
黄河                          ,夹河滩                        ,72.49,365,-,
黄河                          ,高村                          ,59.07,350,0.417,
黄河                          ,孙口                          ,44.41,340,0.661,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.22,(4.45)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.85,330,0.894,
黄河                          ,泺口                          ,25.97,241,0.852,
黄河                          ,利津                          ,9.95,109,0.196,

################################
##########2016-10-13############
黄河                          ,唐乃亥                        ,2516,880,-,
黄河                          ,龙羊峡入库,-,721,-,
黄河                          ,龙羊峡蓄水量,2575.22,(161)亿,-,
黄河                          ,龙羊峡出库,-,363,-,
黄河                          ,刘家峡入库,-,526,-,
黄河                          ,刘家峡蓄水量,1732.23,(37.1)亿,-,
黄河                          ,刘家峡出库,-,556,-,
黄河                          ,兰州                          ,1511.93,716,-,
黄河                          ,下河沿                        ,1230.78,745,-,
黄河                          ,石嘴山                        ,1086.92,640,-,
黄河                          ,巴彦高勒                      ,1050.37,265,-,
黄河                          ,三湖河口                      ,1018.21,235,-,
黄河                          ,包头                          ,1002.1,297,-,
黄河                          ,头道拐                        ,986.38,300,-,
黄河                          ,万家寨蓄水量,973.68,(2.85)亿,-,
黄河                          ,万家寨上出库,-,9,-,
黄河                          ,万家寨下                      ,897.29,9,-,
黄河                          ,府谷                          ,806.03,145,-,
黄河                          ,吴堡                          ,636.27,130,-,
黄河                          ,龙门                          ,379.76,358,-,
汾河                          ,河津                          ,372.62,42.4,-,
北洛河                        ,状头                          ,361.55,7.12,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.65,82.2,-,
渭河                          ,华县                          ,335.65,97.2,-,
黄河                          ,潼关                          ,327.03,600,-,
黄河                          ,史家滩蓄水量,314.61,(2.61)亿,-,
黄河                          ,三门峡                        ,273.41,167,-,
黄河                          ,小浪底上蓄水量,250.29,(40.8)亿,-,
黄河                          ,小浪底                        ,134.5,450,-,
伊河                          ,东湾                          ,2.81,5.35,-,
伊河                          ,陆浑坝上蓄水量,312.52,(4.09)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.59,10.5,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.96,(4.65)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.44,0.830,-,
洛河                          ,白马寺                        ,7.87,14.7,-,
伊洛河                        ,黑石关                        ,108.87,23.9,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.78,11.4,-,
沁河                          ,武陟                          ,100,8.40,-,
黄河                          ,花园口                        ,89.19,465,-,
黄河                          ,夹河滩                        ,72.52,380,-,
黄河                          ,高村                          ,59.02,337,0.605,
黄河                          ,孙口                          ,44.38,333,0.540,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.21,(4.44)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.87,354,0.828,
黄河                          ,泺口                          ,25.94,230,1.16,
黄河                          ,利津                          ,9.95,109,0.208,

################################
##########2016-10-14############
黄河                          ,唐乃亥                        ,2515.92,876,-,
黄河                          ,龙羊峡入库,-,826,-,
黄河                          ,龙羊峡蓄水量,2575.34,(161)亿,-,
黄河                          ,龙羊峡出库,-,395,-,
黄河                          ,刘家峡入库,-,600,-,
黄河                          ,刘家峡蓄水量,1732.23,(37.1)亿,-,
黄河                          ,刘家峡出库,-,555,-,
黄河                          ,兰州                          ,1511.77,625,-,
黄河                          ,下河沿                        ,1230.78,745,-,
黄河                          ,石嘴山                        ,1086.9,628,-,
黄河                          ,巴彦高勒                      ,1050.28,268,-,
黄河                          ,三湖河口                      ,1018.23,237,-,
黄河                          ,包头                          ,1002.02,260,-,
黄河                          ,头道拐                        ,986.38,300,-,
黄河                          ,万家寨蓄水量,973.5,(2.81)亿,-,
黄河                          ,万家寨上出库,-,229,-,
黄河                          ,万家寨下                      ,898.42,229,-,
黄河                          ,府谷                          ,807.53,622,-,
黄河                          ,吴堡                          ,637.22,588,-,
黄河                          ,龙门                          ,379.43,245,-,
汾河                          ,河津                          ,372.58,40.3,-,
北洛河                        ,状头                          ,361.58,8.51,-,
泾河                          ,张家山                        ,420.26,2.02,-,
渭河                          ,咸阳                          ,381.3,38.7,-,
渭河                          ,华县                          ,335.65,97.2,-,
黄河                          ,潼关                          ,326.97,545,-,
黄河                          ,史家滩蓄水量,314.96,(2.78)亿,-,
黄河                          ,三门峡                        ,274.44,480,-,
黄河                          ,小浪底上蓄水量,250.29,(40.8)亿,-,
黄河                          ,小浪底                        ,134.78,715,-,
伊河                          ,东湾                          ,2.84,6.30,-,
伊河                          ,陆浑坝上蓄水量,312.51,(4.09)亿,-,
伊河                          ,陆浑坝上出库,-,-,-,
伊河                          ,龙门镇                        ,148.59,10.5,-,
洛河                          ,卢氏                          ,6.17,1.30,-,
洛河                          ,故县水库蓄水量,523.92,(4.64)亿,-,
洛河                          ,故县水库出库,-,-,-,
洛河                          ,长水                          ,90.52,1.81,-,
洛河                          ,白马寺                        ,7.93,20.5,-,
伊洛河                        ,黑石关                        ,108.88,22.5,-,
丹河                          ,山路坪                        ,-,-,-,
沁河                          ,五龙口                        ,141.78,11.4,-,
沁河                          ,武陟                          ,100,8.40,-,
黄河                          ,花园口                        ,89.19,465,-,
黄河                          ,夹河滩                        ,72.53,385,-,
黄河                          ,高村                          ,59.02,340,*0.605,
黄河                          ,孙口                          ,44.35,326,*0.540,
大清河                        ,戴村坝,-,-,-,
东平湖                        ,东平湖老湖蓄水量,42.19,(4.41)亿,-,
东平湖                        ,出湖闸,-,-,-,
黄河                          ,艾山                          ,36.86,350,*0.828,
黄河                          ,泺口                          ,25.97,241,*1.16,
黄河                          ,利津                          ,9.87,100,*0.208,

